cafe_id,advertiser_id,scan_rate,foot_traffic_norm,packaging_volume_norm,impression_score,distance_km,distance_norm,suburb_match,postcode_match,within_radius,age_match,income_match,population_density,tag_relevance,num_tags,industry_0,industry_1,industry_2,industry_3,industry_4,industry_5,industry_6,industry_7,industry_8,industry_9,location_volume_synergy,demo_relevance_synergy,perfect_match
1,adv1,7.233245902772597,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6243,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
4,adv6,2.9706427900082026,0.75,0.72,0.735,3.9932029520037227,0.9201359409599256,0.0,0.0,1.0,1.0,1.0,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6762999166055452,0.0,0.0
2,adv3,3.758198527438282,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
2,adv2,2.613182348127,1.05,1.12,1.085,6.260470960284069,0.8747905807943186,0.0,0.0,0.0,0.0,0.5,0.6411,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491477801618357,0.0,0.0
6,adv1,4.304629539570568,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
8,adv2,2.4655376326630467,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
6,adv4,3.8543922420138808,0.7,0.64,0.6699999999999999,8.675681764450239,0.8264863647109952,0.0,0.0,0.0,1.0,0.5,0.39,0.4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537458643563667,0.30000000000000004,0.0
5,adv4,5.791467028359785,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
4,adv3,2.80212416501488,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.0,0.0
2,adv4,6.717427274929394,1.05,1.12,1.085,4.739158379500065,0.9052168324099987,0.0,0.0,0.0,1.0,0.75,0.6411,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821602631648486,0.17500000000000002,0.0
3,adv3,2.434804830506054,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
3,adv3,2.679565400555865,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
7,adv4,3.334336225633921,1.25,1.28,1.2650000000000001,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,adv6,5.483700751918511,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
5,adv4,6.685141705828864,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
3,adv5,2.224650546199835,0.875,0.88,0.8775,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv4,2.4473411969583525,1.25,1.28,1.2650000000000001,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,adv6,3.926798787760955,0.75,0.72,0.735,3.9932029520037227,0.9201359409599256,0.0,0.0,1.0,1.0,1.0,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6762999166055452,0.0,0.0
2,adv2,2.0640467259414303,1.05,1.12,1.085,6.260470960284069,0.8747905807943186,0.0,0.0,0.0,0.0,0.5,0.6411,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491477801618357,0.0,0.0
1,adv6,4.261731996259744,2.0,1.8,1.9,3.0898027132599157,0.9382039457348017,0.0,0.0,1.0,1.0,0.75,0.6243,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.782587496896123,0.0,0.0
3,adv4,8.126450607375151,0.875,0.88,0.8775,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5617,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775,0.2,0.0
7,adv1,2.124028307195615,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,adv5,3.2291517130005647,1.05,1.12,1.085,71.48466894074026,0.0,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,adv4,7.90982699982798,2.0,1.8,1.9,2.3024300448959587,0.9539513991020808,0.0,0.0,1.0,1.0,0.5,0.6243,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8125076582939534,0.0,0.0
8,adv5,2.7189178008389687,0.95,1.0,0.975,72.38198734525811,0.0,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv6,1.9363074798365183,1.25,1.28,1.2650000000000001,72.38198734525811,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,adv5,1.8602895829832808,0.7,0.64,0.6699999999999999,74.51768378781301,0.0,0.0,0.0,0.0,0.9,0.5,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,adv2,3.4436962460690768,2.0,1.8,1.9,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.30000000000000004,0.25,0.6243,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521584496726799,0.0,0.0
8,adv2,2.879418662151648,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
8,adv1,5.6648533097965945,0.95,1.0,0.975,3.0898027132599157,0.9382039457348017,0.0,1.0,1.0,1.0,1.0,0.24,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147488470914317,0.0,0.0
2,adv3,2.690527834380553,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
3,adv4,9.07390925233333,0.875,0.88,0.8775,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5617,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775,0.2,0.0
4,adv2,2.1179302385020304,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
2,adv1,8.612582550984152,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,1.0,1.0,1.0,1.0,1.0,0.6411,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
7,adv2,1.4330102941334255,1.25,1.28,1.2650000000000001,70.23459041117177,0.0,0.0,0.0,0.0,0.09999999999999998,0.75,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,adv2,1.7754990404281425,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
1,adv5,4.46922584541844,2.0,1.8,1.9,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,0.6243,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0
8,adv3,3.543053640999864,0.95,1.0,0.975,3.0898027132599157,0.9382039457348017,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147488470914317,0.0,0.0
2,adv1,9.525087337083434,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,1.0,1.0,1.0,1.0,1.0,0.6411,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
6,adv1,2.8035668726160505,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
2,adv3,3.771887630961836,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
2,adv6,5.764624382915109,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
5,adv1,6.472213841537806,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,1.0,1.0,0.25,0.5917,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
7,adv5,9.954075947754246,1.25,1.28,1.2650000000000001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2650000000000001,0.0,0.0
6,adv4,4.444476636113895,0.7,0.64,0.6699999999999999,8.675681764450239,0.8264863647109952,0.0,0.0,0.0,1.0,0.5,0.39,0.4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537458643563667,0.30000000000000004,0.0
3,adv6,2.5581879058250654,0.875,0.88,0.8775,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7831655252051747,0.0,0.0
1,adv4,9.48625994589432,2.0,1.8,1.9,2.3024300448959587,0.9539513991020808,0.0,0.0,1.0,1.0,0.5,0.6243,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8125076582939534,0.0,0.0
4,adv5,2.181927459962786,0.75,0.72,0.735,73.91103221583069,0.0,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,adv3,2.0296269912748675,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.0,0.0
8,adv2,2.912178620413946,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
3,adv6,2.905915109921375,0.875,0.88,0.8775,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7831655252051747,0.0,0.0
6,adv6,2.568990546241995,0.7,0.64,0.6699999999999999,3.4493084064099904,0.9310138318718002,0.0,0.0,1.0,1.0,0.75,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.623779267354106,0.0,0.0
2,adv4,6.828296361842957,1.05,1.12,1.085,4.739158379500065,0.9052168324099987,0.0,0.0,0.0,1.0,0.75,0.6411,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821602631648486,0.17500000000000002,0.0
2,adv6,6.542100381275524,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
4,adv6,4.016574589069372,0.75,0.72,0.735,3.9932029520037227,0.9201359409599256,0.0,0.0,1.0,1.0,1.0,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6762999166055452,0.0,0.0
5,adv5,3.076195787713302,1.625,1.6,1.6125,70.23459041117177,0.0,0.0,0.0,0.0,1.0,0.5,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv1,2.5251988166193007,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,adv1,3.0824680290773445,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
7,adv4,4.107934929732723,1.25,1.28,1.2650000000000001,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,adv3,2.0795256934977346,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.0,0.0
8,adv6,7.35930907841984,0.95,1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.975,0.5,1.0
8,adv6,6.3114271685421,0.95,1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.975,0.5,1.0
5,adv4,7.773442707816755,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
1,adv6,6.247428535950469,2.0,1.8,1.9,3.0898027132599157,0.9382039457348017,0.0,0.0,1.0,1.0,0.75,0.6243,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.782587496896123,0.0,0.0
5,adv4,6.82515529277132,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
7,adv1,2.7451355961936317,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,adv4,8.505972779295817,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
6,adv4,5.568112516998845,0.7,0.64,0.6699999999999999,8.675681764450239,0.8264863647109952,0.0,0.0,0.0,1.0,0.5,0.39,0.4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537458643563667,0.30000000000000004,0.0
1,adv2,2.6846150709193815,2.0,1.8,1.9,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.30000000000000004,0.25,0.6243,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521584496726799,0.0,0.0
2,adv3,2.3198771713315605,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
1,adv1,9.572087713325423,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6243,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
6,adv2,1.5585107018266995,0.7,0.64,0.6699999999999999,10.33183124388264,0.7933633751223472,0.0,0.0,0.0,0.0,0.25,0.39,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315534613319726,0.0,0.0
4,adv2,2.1908251294923717,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
3,adv6,3.0316428924326146,0.875,0.88,0.8775,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7831655252051747,0.0,0.0
4,adv5,2.2634504078162556,0.75,0.72,0.735,73.91103221583069,0.0,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,adv2,2.045465711813904,2.0,1.8,1.9,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.30000000000000004,0.25,0.6243,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521584496726799,0.0,0.0
6,adv2,1.89248158331891,0.7,0.64,0.6699999999999999,10.33183124388264,0.7933633751223472,0.0,0.0,0.0,0.0,0.25,0.39,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315534613319726,0.0,0.0
2,adv6,5.886646982116574,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
6,adv6,3.158388106296325,0.7,0.64,0.6699999999999999,3.4493084064099904,0.9310138318718002,0.0,0.0,1.0,1.0,0.75,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.623779267354106,0.0,0.0
6,adv1,3.498757796410246,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
7,adv5,8.854725787407054,1.25,1.28,1.2650000000000001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2650000000000001,0.0,0.0
2,adv1,7.955262972611872,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,1.0,1.0,1.0,1.0,1.0,0.6411,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
5,adv6,3.7384032934502174,1.625,1.6,1.6125,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.9,0.25,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3874128237543082,0.0,0.0
1,adv6,4.252587296389384,2.0,1.8,1.9,3.0898027132599157,0.9382039457348017,0.0,0.0,1.0,1.0,0.75,0.6243,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.782587496896123,0.0,0.0
8,adv6,7.380492780875447,0.95,1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.975,0.5,1.0
3,adv1,6.587869280725127,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,1.0,1.0,0.75,0.5617,0.2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.17500000000000002,0.0
6,adv1,3.3020900098262995,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
5,adv2,8.421857550591067,1.625,1.6,1.6125,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5917,0.4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6125,0.35000000000000003,0.0
4,adv1,6.1991333310564105,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,1.0,1.0,1.0,0.27,0.4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.4,0.0
4,adv4,5.759903425741165,0.75,0.72,0.735,3.224554904639276,0.9355089019072145,0.0,0.0,1.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875990429018026,0.0,0.0
5,adv6,3.103977164239838,1.625,1.6,1.6125,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.9,0.25,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3874128237543082,0.0,0.0
7,adv6,2.0766839228951235,1.25,1.28,1.2650000000000001,72.38198734525811,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,adv5,2.5578431682039615,0.95,1.0,0.975,72.38198734525811,0.0,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv3,1.4873878425882114,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv3,1.2330493400169393,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,adv2,3.3838332248874967,2.0,1.8,1.9,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.30000000000000004,0.25,0.6243,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521584496726799,0.0,0.0
6,adv3,3.0645468502816082,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,1.0,0.39,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.2,0.0
7,adv1,3.2027770992658264,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv3,1.3768209213414129,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv4,3.871388961625293,1.25,1.28,1.2650000000000001,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,adv4,6.470757504344746,2.0,1.8,1.9,2.3024300448959587,0.9539513991020808,0.0,0.0,1.0,1.0,0.5,0.6243,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8125076582939534,0.0,0.0
5,adv4,8.411357816387596,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
4,adv5,2.4235522299541805,0.75,0.72,0.735,73.91103221583069,0.0,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv2,2.0633596328923076,1.25,1.28,1.2650000000000001,70.23459041117177,0.0,0.0,0.0,0.0,0.09999999999999998,0.75,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv5,7.845791022973033,1.25,1.28,1.2650000000000001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2650000000000001,0.0,0.0
5,adv3,2.720940487544344,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.6,0.0,0.5917,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
